kmeans_cluster,dbscan_cluster,RUL,RUL_class
0,-1,9023.0,Healthy
0,251,6157.0,Healthy
0,251,2648.0,Healthy
0,-1,9265.0,Healthy
0,251,2703.0,Healthy
0,251,2676.0,Healthy
0,-1,5678.0,Healthy
0,-1,2620.0,Healthy
0,-1,2593.0,Healthy
0,252,2565.0,Healthy
0,252,2538.0,Healthy
0,253,2510.0,Healthy
0,-1,2482.0,Healthy
0,253,2452.0,Healthy
0,-1,2424.0,Healthy
0,-1,2396.0,Healthy
0,251,2731.0,Healthy
0,-1,2369.0,Healthy
0,-1,2314.0,Healthy
0,-1,2286.0,Healthy
0,-1,2258.0,Healthy
0,-1,2231.0,Healthy
0,-1,2203.0,Healthy
0,-1,2176.0,Healthy
0,-1,2148.0,Healthy
0,-1,2120.0,Healthy
0,-1,2092.0,Healthy
0,-1,2065.0,Healthy
0,-1,2037.0,Healthy
0,-1,2010.0,Healthy
0,-1,2341.0,Healthy
0,-1,9240.0,Healthy
0,-1,2758.0,Healthy
0,-1,2814.0,Healthy
0,-1,9292.0,Healthy
0,-1,9320.0,Healthy
0,-1,9344.0,Healthy
0,-1,9372.0,Healthy
0,-1,9400.0,Healthy
0,-1,9424.0,Healthy
0,253,9452.0,Healthy
0,-1,9479.0,Healthy
0,253,9504.0,Healthy
0,252,9532.0,Healthy
0,252,9556.0,Healthy
0,-1,9584.0,Healthy
0,-1,2786.0,Healthy
0,-1,9611.0,Healthy
0,251,9664.0,Healthy
0,251,9691.0,Healthy
0,251,9719.0,Healthy
0,-1,9743.0,Healthy
0,-1,9771.0,Healthy
0,-1,9799.0,Healthy
0,-1,9826.0,Healthy
0,-1,9851.0,Healthy
0,-1,9878.0,Healthy
0,-1,2896.0,Healthy
0,-1,2869.0,Healthy
0,-1,2841.0,Healthy
0,251,9636.0,Healthy
0,-1,5650.0,Healthy
0,-1,10677.0,Healthy
0,-1,5595.0,Healthy
0,-1,9202.0,Healthy
0,253,10573.0,Healthy
0,-1,10548.0,Healthy
0,253,10521.0,Healthy
0,-1,10493.0,Healthy
0,-1,10468.0,Healthy
0,-1,10441.0,Healthy
0,-1,10416.0,Healthy
0,-1,10395.0,Healthy
0,-1,10361.0,Healthy
0,-1,10333.0,Healthy
0,-1,10306.0,Healthy
0,-1,10278.0,Healthy
0,-1,10251.0,Healthy
0,-1,10223.0,Healthy
0,-1,9229.0,Healthy
0,-1,10195.0,Healthy
0,-1,9257.0,Healthy
0,-1,7305.0,Healthy
0,251,8471762.0,Healthy
0,251,8471787.0,Healthy
0,-1,8471814.0,Healthy
0,-1,8471839.0,Healthy
0,-1,8471867.0,Healthy
0,-1,8471891.0,Healthy
0,-1,8471916.0,Healthy
0,-1,8471943.0,Healthy
0,-1,7499.0,Healthy
0,-1,7471.0,Healthy
0,-1,7443.0,Healthy
0,-1,7416.0,Healthy
0,-1,7388.0,Healthy
0,-1,5623.0,Healthy
0,-1,7336.0,Healthy
0,-1,9284.0,Healthy
0,251,8471738.0,Healthy
0,-1,6087.0,Healthy
0,-1,6032.0,Healthy
0,253,8471496.0,Healthy
0,252,8471523.0,Healthy
0,252,8471551.0,Healthy
0,-1,8471576.0,Healthy
0,-1,8471603.0,Healthy
0,251,8471631.0,Healthy
0,251,8471658.0,Healthy
0,251,8471683.0,Healthy
0,251,8471711.0,Healthy
0,-1,8471735.0,Healthy
0,-1,8471763.0,Healthy
0,-1,8471787.0,Healthy
0,-1,8471815.0,Healthy
0,-1,8471843.0,Healthy
0,-1,8471873.0,Healthy
0,-1,8471468.0,Healthy
0,-1,6060.0,Healthy
0,253,8471441.0,Healthy
0,-1,8471388.0,Healthy
0,-1,6001.0,Healthy
0,-1,8470998.0,Healthy
0,-1,8471029.0,Healthy
0,-1,8471057.0,Healthy
0,-1,8471084.0,Healthy
0,-1,8471112.0,Healthy
0,-1,8471140.0,Healthy
0,-1,8471168.0,Healthy
0,-1,8471192.0,Healthy
0,-1,8471220.0,Healthy
0,-1,8471250.0,Healthy
0,-1,8471278.0,Healthy
0,-1,8471306.0,Healthy
0,-1,8471333.0,Healthy
0,-1,8471361.0,Healthy
0,-1,8471413.0,Healthy
0,251,8471713.0,Healthy
0,-1,7361.0,Healthy
0,-1,8471661.0,Healthy
0,-1,10870.0,Healthy
0,-1,10843.0,Healthy
0,-1,10815.0,Healthy
0,251,10788.0,Healthy
0,251,10760.0,Healthy
0,251,10732.0,Healthy
0,251,10705.0,Healthy
0,-1,10956.0,Healthy
0,-1,10650.0,Healthy
0,252,10625.0,Healthy
0,252,10600.0,Healthy
0,-1,8060.0,Healthy
0,-1,8033.0,Healthy
0,-1,8471688.0,Healthy
0,-1,7978.0,Healthy
0,-1,10061.0,Healthy
0,-1,7953.0,Healthy
0,-1,10088.0,Healthy
0,-1,10143.0,Healthy
0,-1,5568.0,Healthy
0,-1,5543.0,Healthy
0,-1,5516.0,Healthy
0,-1,5488.0,Healthy
0,-1,5461.0,Healthy
0,-1,10410.0,Healthy
0,-1,10382.0,Healthy
0,-1,10358.0,Healthy
0,-1,10330.0,Healthy
0,-1,10303.0,Healthy
0,-1,10278.0,Healthy
0,-1,10250.0,Healthy
0,-1,10223.0,Healthy
0,-1,10195.0,Healthy
0,-1,10168.0,Healthy
0,-1,10116.0,Healthy
0,-1,7925.0,Healthy
0,-1,8005.0,Healthy
0,251,7873.0,Healthy
0,-1,8471121.0,Healthy
0,-1,8471145.0,Healthy
0,-1,8471173.0,Healthy
0,-1,8471200.0,Healthy
0,-1,8471225.0,Healthy
0,-1,8471249.0,Healthy
0,-1,8471274.0,Healthy
0,251,7898.0,Healthy
0,-1,8471326.0,Healthy
0,-1,8471354.0,Healthy
0,-1,8471378.0,Healthy
0,-1,8471403.0,Healthy
0,-1,8471430.0,Healthy
0,-1,8471455.0,Healthy
0,-1,8471480.0,Healthy
0,-1,8471507.0,Healthy
0,253,8471532.0,Healthy
0,-1,8471559.0,Healthy
0,253,8471584.0,Healthy
0,252,8471612.0,Healthy
0,252,8471636.0,Healthy
0,-1,7523.0,Healthy
0,-1,7551.0,Healthy
0,-1,8471301.0,Healthy
0,-1,7603.0,Healthy
0,251,7846.0,Healthy
0,-1,7578.0,Healthy
0,251,7818.0,Healthy
0,-1,7793.0,Healthy
0,-1,7766.0,Healthy
0,-1,10926.0,Healthy
0,252,7714.0,Healthy
0,253,7683.0,Healthy
0,253,7631.0,Healthy
0,-1,7658.0,Healthy
0,252,7738.0,Healthy
0,-1,386.0,Low
0,-1,359.0,Low
0,-1,334.0,Low
0,-1,304.0,Low
0,-1,276.0,Low
0,34,248.0,Low
0,-1,193.0,Low
0,254,166.0,Low
0,254,138.0,Critical
0,255,107.0,Critical
0,255,80.0,Critical
0,255,52.0,Critical
0,-1,221.0,Low
0,-1,408.0,Medium
0,-1,457.0,Medium
0,-1,482.0,Medium
0,-1,507.0,Medium
1,-1,798.0,Medium
1,-1,774.0,Medium
1,256,749.0,Medium
1,256,721.0,Medium
0,-1,697.0,Medium
0,257,669.0,Medium
0,257,645.0,Medium
0,258,617.0,Medium
0,258,589.0,Medium
0,258,562.0,Medium
0,-1,534.0,Medium
0,-1,430.0,Medium
1,67,823.0,Healthy
0,-1,8462945.0,Healthy
0,56,8462562.0,Healthy
0,257,8465815.0,Healthy
0,257,8465788.0,Healthy
0,258,8465760.0,Healthy
0,258,8465733.0,Healthy
0,258,8465705.0,Healthy
0,-1,8465677.0,Healthy
0,-1,8465650.0,Healthy
0,-1,8465625.0,Healthy
0,-1,8465601.0,Healthy
0,-1,8465846.0,Healthy
0,-1,8465576.0,Healthy
0,-1,8466378.0,Healthy
0,-1,8466352.0,Healthy
0,-1,8466327.0,Healthy
0,-1,8466300.0,Healthy
0,-1,8466272.0,Healthy
0,34,8466247.0,Healthy
0,-1,8466220.0,Healthy
0,-1,8466192.0,Healthy
0,254,8466165.0,Healthy
0,-1,8465551.0,Healthy
0,254,8466137.0,Healthy
1,256,8465874.0,Healthy
1,-1,8465932.0,Healthy
0,-1,1416.0,Healthy
0,-1,1392.0,Healthy
0,-1,1370.0,Healthy
0,-1,1348.0,Healthy
0,-1,1330.0,Healthy
0,-1,1309.0,Healthy
0,-1,1296.0,Healthy
0,-1,1272.0,Healthy
0,34,1250.0,Healthy
1,256,8465904.0,Healthy
0,-1,1226.0,Healthy
0,254,1179.0,Healthy
0,254,1158.0,Healthy
0,255,1133.0,Healthy
0,255,1109.0,Healthy
0,255,1087.0,Healthy
0,34,1063.0,Healthy
0,56,1038.0,Healthy
1,67,8465987.0,Healthy
1,-1,8465960.0,Healthy
0,-1,1204.0,Healthy
0,34,24.0,Critical
0,255,8466109.0,Healthy
0,255,8466054.0,Healthy
0,-1,8463096.0,Healthy
0,-1,8463069.0,Healthy
0,-1,8463044.0,Healthy
0,-1,8463019.0,Healthy
0,-1,8462995.0,Healthy
0,-1,8462970.0,Healthy
1,67,1788.0,Healthy
0,-1,8462918.0,Healthy
0,-1,8462893.0,Healthy
0,258,8463124.0,Healthy
0,-1,8462866.0,Healthy
0,34,8462810.0,Healthy
0,-1,8462783.0,Healthy
0,-1,8462755.0,Healthy
0,254,8462728.0,Healthy
0,254,8462703.0,Healthy
0,255,8462672.0,Healthy
0,255,8462645.0,Healthy
0,255,8462617.0,Healthy
0,34,8462590.0,Healthy
0,-1,8462838.0,Healthy
0,255,8466082.0,Healthy
0,258,8463151.0,Healthy
0,257,8463207.0,Healthy
0,34,8466030.0,Healthy
0,56,8466002.0,Healthy
0,-1,1496.0,Healthy
0,258,1524.0,Healthy
0,258,1551.0,Healthy
0,258,1579.0,Healthy
0,257,1606.0,Healthy
0,257,1634.0,Healthy
0,-1,1662.0,Healthy
0,258,8463179.0,Healthy
1,256,1686.0,Healthy
1,-1,1738.0,Healthy
1,-1,1763.0,Healthy
1,67,8463403.0,Healthy
1,-1,8463375.0,Healthy
1,-1,8463348.0,Healthy
1,256,8463320.0,Healthy
1,256,8463289.0,Healthy
0,-1,8463262.0,Healthy
0,257,8463234.0,Healthy
1,256,1711.0,Healthy
0,56,0.0,Critical
0,56,5915.0,Healthy
0,-1,1465.0,Healthy
0,-1,2044.0,Healthy
0,-1,2013.0,Healthy
0,-1,1989.0,Healthy
0,-1,1961.0,Healthy
0,-1,1906.0,Healthy
0,-1,4175.0,Healthy
0,-1,4148.0,Healthy
0,-1,4123.0,Healthy
0,-1,4096.0,Healthy
0,-1,4068.0,Healthy
0,34,4040.0,Healthy
0,-1,4013.0,Healthy
0,-1,3985.0,Healthy
0,254,3958.0,Healthy
0,254,3930.0,Healthy
0,255,3902.0,Healthy
0,255,3875.0,Healthy
0,255,3847.0,Healthy
0,34,3820.0,Healthy
0,56,3792.0,Healthy
0,-1,6197.0,Healthy
0,34,6169.0,Healthy
0,-1,6142.0,Healthy
0,-1,6114.0,Healthy
0,254,6086.0,Healthy
0,254,6056.0,Healthy
0,255,6028.0,Healthy
0,258,2072.0,Healthy
0,258,2099.0,Healthy
0,258,2127.0,Healthy
0,257,2154.0,Healthy
1,-1,2210.0,Healthy
1,-1,2235.0,Healthy
1,67,2263.0,Healthy
1,256,2183.0,Healthy
1,256,2155.0,Healthy
0,-1,2128.0,Healthy
0,257,2100.0,Healthy
0,257,2072.0,Healthy
0,258,2045.0,Healthy
0,258,2017.0,Healthy
0,258,1990.0,Healthy
0,-1,1962.0,Healthy
0,-1,1934.0,Healthy
0,255,6001.0,Healthy
0,-1,1910.0,Healthy
0,-1,1861.0,Healthy
0,-1,1836.0,Healthy
0,-1,6310.0,Healthy
0,-1,6280.0,Healthy
0,-1,6252.0,Healthy
0,-1,6224.0,Healthy
1,67,2342.0,Healthy
1,-1,2314.0,Healthy
1,-1,2290.0,Healthy
1,256,2262.0,Healthy
1,256,2237.0,Healthy
0,-1,2210.0,Healthy
0,257,2185.0,Healthy
0,-1,1885.0,Healthy
0,255,5970.0,Healthy
0,-1,1934.0,Healthy
0,-1,166.0,Low
0,-1,427.0,Medium
0,-1,406.0,Medium
0,34,5942.0,Healthy
0,-1,1444.0,Healthy
0,-1,354.0,Low
0,-1,332.0,Low
0,-1,310.0,Low
0,-1,292.0,Low
0,-1,271.0,Low
0,-1,458.0,Medium
0,-1,258.0,Low
0,34,212.0,Low
0,-1,188.0,Low
0,254,141.0,Critical
0,254,120.0,Critical
0,255,95.0,Critical
0,255,71.0,Critical
0,255,49.0,Critical
0,34,25.0,Critical
0,56,0.0,Critical
0,-1,234.0,Low
0,258,486.0,Medium
0,-1,378.0,Low
0,258,541.0,Medium
0,258,513.0,Medium
1,67,750.0,Medium
1,-1,700.0,Medium
1,256,673.0,Medium
1,-1,725.0,Medium
0,-1,624.0,Medium
0,257,596.0,Medium
0,257,568.0,Medium
1,256,648.0,Medium
3,-1,6525.0,Healthy
3,-1,6255.0,Healthy
3,-1,7694.0,Healthy
3,-1,6423.0,Healthy
2,259,6478.0,Healthy
3,-1,6693.0,Healthy
2,259,6748.0,Healthy
2,260,7499.0,Healthy
2,-1,7555.0,Healthy
3,-1,7757.0,Healthy
3,-1,7726.0,Healthy
2,259,7946.0,Healthy
2,-1,7526.0,Healthy
3,-1,0.0,Critical
3,-1,0.0,Critical
3,-1,7856.0,Healthy
2,259,7917.0,Healthy
3,261,10160.0,Healthy
3,261,10150.0,Healthy
3,-1,6460.0,Healthy
2,-1,7883.0,Healthy
2,-1,6263.0,Healthy
3,-1,6049.0,Healthy
2,-1,6721.0,Healthy
3,-1,6306.0,Healthy
2,-1,6711.0,Healthy
2,-1,6738.0,Healthy
2,260,6142.0,Healthy
2,-1,6198.0,Healthy
3,-1,6335.0,Healthy
3,-1,6400.0,Healthy
2,-1,6631.0,Healthy
2,259,6681.0,Healthy
2,-1,6169.0,Healthy
3,-1,6369.0,Healthy
3,-1,6434.0,Healthy
3,-1,6604.0,Healthy
2,-1,8005.0,Healthy
2,259,6656.0,Healthy
2,-1,6807.0,Healthy
2,-1,6836.0,Healthy
2,260,6235.0,Healthy
2,-1,6290.0,Healthy
3,-1,6427.0,Healthy
3,-1,6492.0,Healthy
2,259,6777.0,Healthy
2,-1,7975.0,Healthy
3,-1,10116.0,Healthy
3,-1,7635.0,Healthy
2,259,6297.0,Healthy
3,-1,6242.0,Healthy
3,-1,0.0,Critical
3,-1,6112.0,Healthy
2,-1,5915.0,Healthy
2,259,6324.0,Healthy
2,-1,6270.0,Healthy
3,-1,6278.0,Healthy
3,-1,0.0,Critical
3,-1,0.0,Critical
3,261,6177.0,Healthy
3,-1,6215.0,Healthy
3,-1,5967.0,Healthy
3,-1,5995.0,Healthy
3,261,7212.0,Healthy
3,-1,6081.0,Healthy
2,-1,5942.0,Healthy
2,260,5887.0,Healthy
2,-1,6379.0,Healthy
2,-1,6349.0,Healthy
3,261,6188.0,Healthy
3,-1,7663.0,Healthy
3,261,7791.0,Healthy
3,-1,10215.0,Healthy
3,-1,7608.0,Healthy
3,-1,7583.0,Healthy
3,-1,7828.0,Healthy
3,261,7801.0,Healthy
3,-1,10187.0,Healthy
3,-1,9942.0,Healthy
3,-1,9967.0,Healthy
3,-1,9994.0,Healthy
3,-1,10022.0,Healthy
2,259,10276.0,Healthy
2,-1,10334.0,Healthy
2,260,9858.0,Healthy
2,-1,9914.0,Healthy
3,-1,10053.0,Healthy
3,-1,6022.0,Healthy
2,-1,10242.0,Healthy
2,259,10305.0,Healthy
2,-1,9885.0,Healthy
3,-1,10085.0,Healthy
3,-1,0.0,Critical
2,-1,10364.0,Healthy
3,-1,6251.0,Healthy
3,261,7247.0,Healthy
3,-1,6576.0,Healthy
3,-1,6045.0,Healthy
3,-1,6073.0,Healthy
3,-1,6100.0,Healthy
3,-1,6127.0,Healthy
2,-1,6537.0,Healthy
2,-1,6566.0,Healthy
2,260,5965.0,Healthy
2,-1,6020.0,Healthy
3,-1,6157.0,Healthy
3,-1,6222.0,Healthy
2,-1,6451.0,Healthy
2,259,6507.0,Healthy
2,-1,5993.0,Healthy
3,-1,6190.0,Healthy
3,-1,6565.0,Healthy
3,261,6605.0,Healthy
3,261,6641.0,Healthy
3,-1,6666.0,Healthy
3,-1,6315.0,Healthy
3,-1,6396.0,Healthy
3,261,6371.0,Healthy
3,261,6335.0,Healthy
3,-1,6295.0,Healthy
3,-1,7275.0,Healthy
3,-1,6924.0,Healthy
3,-1,6951.0,Healthy
3,-1,6978.0,Healthy
3,-1,7006.0,Healthy
2,-1,7413.0,Healthy
2,-1,7443.0,Healthy
2,260,6846.0,Healthy
2,-1,6899.0,Healthy
3,-1,6343.0,Healthy
3,-1,7035.0,Healthy
2,-1,7329.0,Healthy
2,259,7386.0,Healthy
2,-1,6873.0,Healthy
3,-1,6224.0,Healthy
3,-1,7172.0,Healthy
3,-1,7069.0,Healthy
3,-1,7134.0,Healthy
3,-1,7302.0,Healthy
2,259,7356.0,Healthy
3,-1,7100.0,Healthy
3,-1,6370.0,Healthy
3,-1,6144.0,Healthy
3,-1,14915.0,Healthy
2,-1,15072.0,Healthy
2,259,15118.0,Healthy
2,-1,14733.0,Healthy
3,-1,0.0,Critical
3,-1,14877.0,Healthy
3,-1,15045.0,Healthy
2,259,15095.0,Healthy
3,-1,5830.0,Healthy
3,261,5870.0,Healthy
3,-1,14875.0,Healthy
3,261,5905.0,Healthy
3,-1,5582.0,Healthy
3,-1,5636.0,Healthy
3,-1,5664.0,Healthy
3,-1,6474.0,Healthy
3,261,6513.0,Healthy
3,261,6549.0,Healthy
3,-1,6397.0,Healthy
2,-1,6071.0,Healthy
2,260,5504.0,Healthy
3,-1,5933.0,Healthy
3,-1,0.0,Critical
3,-1,5609.0,Healthy
2,260,14705.0,Healthy
2,-1,14762.0,Healthy
3,261,14990.0,Healthy
3,-1,15017.0,Healthy
3,-1,14789.0,Healthy
3,261,14954.0,Healthy
3,-1,14842.0,Healthy
2,-1,5557.0,Healthy
3,-1,5693.0,Healthy
3,-1,5758.0,Healthy
2,-1,5987.0,Healthy
3,-1,14814.0,Healthy
2,-1,6101.0,Healthy
2,-1,5531.0,Healthy
3,-1,5727.0,Healthy
3,-1,5792.0,Healthy
3,-1,5960.0,Healthy
2,259,6014.0,Healthy
3,-1,14867.0,Healthy
2,-1,15141.0,Healthy
2,259,6044.0,Healthy
2,-1,15167.0,Healthy
1,262,11866.0,Healthy
1,263,11838.0,Healthy
1,263,11811.0,Healthy
1,262,11780.0,Healthy
1,-1,11755.0,Healthy
0,264,11642.0,Healthy
0,265,11700.0,Healthy
0,-1,11673.0,Healthy
0,-1,11614.0,Healthy
0,-1,11587.0,Healthy
0,266,11559.0,Healthy
1,-1,11728.0,Healthy
0,-1,11894.0,Healthy
0,248,9513.0,Healthy
0,-1,11952.0,Healthy
0,248,11979.0,Healthy
0,248,12010.0,Healthy
0,-1,12044.0,Healthy
3,-1,7962.0,Healthy
3,-1,7989.0,Healthy
0,-1,9581.0,Healthy
0,248,9547.0,Healthy
0,-1,9485.0,Healthy
0,248,9455.0,Healthy
0,-1,9427.0,Healthy
1,262,9396.0,Healthy
0,264,11532.0,Healthy
0,248,11924.0,Healthy
0,-1,11504.0,Healthy
3,-1,11106.0,Healthy
0,-1,11449.0,Healthy
0,264,11422.0,Healthy
0,266,11450.0,Healthy
0,-1,11474.0,Healthy
0,-1,11499.0,Healthy
0,264,11523.0,Healthy
0,-1,11551.0,Healthy
0,265,11572.0,Healthy
1,-1,11597.0,Healthy
1,-1,11625.0,Healthy
1,262,11649.0,Healthy
1,263,11671.0,Healthy
1,263,11692.0,Healthy
1,262,11714.0,Healthy
0,-1,11735.0,Healthy
0,248,11960.0,Healthy
0,-1,11781.0,Healthy
0,248,11806.0,Healthy
0,248,11809.0,Healthy
0,-1,11812.0,Healthy
0,-1,11397.0,Healthy
0,266,11476.0,Healthy
0,266,11373.0,Healthy
0,-1,11321.0,Healthy
0,-1,11421.0,Healthy
0,267,11394.0,Healthy
0,267,11363.0,Healthy
0,-1,11335.0,Healthy
3,-1,11311.0,Healthy
3,-1,11283.0,Healthy
3,-1,11255.0,Healthy
3,-1,11228.0,Healthy
3,-1,11197.0,Healthy
3,-1,11170.0,Healthy
3,-1,7934.0,Healthy
3,-1,11075.0,Healthy
3,-1,11133.0,Healthy
3,-1,11161.0,Healthy
3,-1,11192.0,Healthy
3,-1,11219.0,Healthy
0,-1,11244.0,Healthy
0,267,11271.0,Healthy
0,267,11296.0,Healthy
0,-1,11345.0,Healthy
0,-1,9525.0,Healthy
1,263,9369.0,Healthy
0,266,9581.0,Healthy
0,-1,9783.0,Healthy
0,264,9756.0,Healthy
0,-1,9728.0,Healthy
0,-1,9553.0,Healthy
0,-1,8790.0,Healthy
0,248,8760.0,Healthy
0,248,8726.0,Healthy
0,-1,8698.0,Healthy
0,248,8668.0,Healthy
0,-1,8640.0,Healthy
1,262,8609.0,Healthy
1,263,8582.0,Healthy
1,263,8554.0,Healthy
1,262,8523.0,Healthy
1,-1,8496.0,Healthy
1,-1,8468.0,Healthy
0,265,8441.0,Healthy
0,265,9811.0,Healthy
1,-1,9841.0,Healthy
1,-1,9869.0,Healthy
1,262,9897.0,Healthy
3,-1,9277.0,Healthy
3,-1,9305.0,Healthy
3,-1,9332.0,Healthy
3,-1,9360.0,Healthy
3,-1,9387.0,Healthy
3,-1,9415.0,Healthy
0,-1,9440.0,Healthy
0,267,9467.0,Healthy
0,-1,8413.0,Healthy
0,267,9498.0,Healthy
0,248,10130.0,Healthy
0,248,10096.0,Healthy
0,-1,10068.0,Healthy
0,248,10041.0,Healthy
0,-1,10010.0,Healthy
1,262,9983.0,Healthy
1,263,9952.0,Healthy
1,263,9924.0,Healthy
0,-1,10164.0,Healthy
0,264,8388.0,Healthy
1,262,9310.0,Healthy
0,-1,8336.0,Healthy
0,-1,9142.0,Healthy
3,-1,8728.0,Healthy
0,-1,9114.0,Healthy
0,266,9087.0,Healthy
0,264,9059.0,Healthy
0,-1,9031.0,Healthy
0,266,9004.0,Healthy
0,-1,8976.0,Healthy
0,-1,8949.0,Healthy
0,267,8921.0,Healthy
0,267,8893.0,Healthy
0,-1,8866.0,Healthy
3,-1,8841.0,Healthy
3,-1,8814.0,Healthy
3,-1,8783.0,Healthy
3,-1,8755.0,Healthy
0,-1,8361.0,Healthy
0,-1,9197.0,Healthy
0,265,9228.0,Healthy
0,264,9169.0,Healthy
1,-1,9283.0,Healthy
0,266,8309.0,Healthy
0,264,8281.0,Healthy
0,-1,8256.0,Healthy
0,266,8229.0,Healthy
0,-1,8204.0,Healthy
0,-1,8177.0,Healthy
0,267,8149.0,Healthy
1,-1,9255.0,Healthy
0,-1,8097.0,Healthy
3,-1,8072.0,Healthy
3,-1,8045.0,Healthy
3,-1,8017.0,Healthy
3,-1,8700.0,Healthy
0,267,8124.0,Healthy
0,264,9639.0,Healthy
0,266,9667.0,Healthy
0,-1,9697.0,Healthy
1,263,9338.0,Healthy
0,-1,9611.0,Healthy
0,-1,4626.0,Healthy
0,-1,4653.0,Healthy
0,-1,4684.0,Healthy
0,268,4712.0,Healthy
0,-1,4739.0,Healthy
0,268,4767.0,Healthy
0,268,4794.0,Healthy
0,268,4822.0,Healthy
0,-1,4877.0,Healthy
0,268,4905.0,Healthy
0,-1,4156.0,Healthy
0,-1,4129.0,Healthy
0,-1,4104.0,Healthy
0,-1,4077.0,Healthy
0,269,4049.0,Healthy
0,269,4022.0,Healthy
0,-1,3994.0,Healthy
0,270,4598.0,Healthy
0,-1,4847.0,Healthy
0,270,4571.0,Healthy
0,270,4350.0,Healthy
0,-1,4515.0,Healthy
0,270,8840.0,Healthy
0,270,8868.0,Healthy
0,270,8920.0,Healthy
0,270,8944.0,Healthy
0,270,8972.0,Healthy
0,-1,9000.0,Healthy
0,-1,9024.0,Healthy
0,270,9052.0,Healthy
0,270,9076.0,Healthy
0,270,8815.0,Healthy
0,-1,9101.0,Healthy
0,-1,9156.0,Healthy
0,268,9181.0,Healthy
0,-1,9208.0,Healthy
0,268,9233.0,Healthy
0,268,9258.0,Healthy
0,268,9282.0,Healthy
0,-1,9310.0,Healthy
0,-1,9334.0,Healthy
0,268,9362.0,Healthy
0,-1,9129.0,Healthy
0,-1,4543.0,Healthy
0,-1,8788.0,Healthy
0,270,8736.0,Healthy
0,270,4488.0,Healthy
0,270,4460.0,Healthy
0,270,4433.0,Healthy
0,270,4405.0,Healthy
0,270,4377.0,Healthy
0,270,4322.0,Healthy
0,-1,4295.0,Healthy
0,270,4267.0,Healthy
0,270,4239.0,Healthy
0,270,8763.0,Healthy
0,-1,4215.0,Healthy
0,-1,0.0,Critical
0,269,28.0,Critical
0,269,55.0,Critical
0,-1,83.0,Critical
0,-1,107.0,Critical
0,-1,8631.0,Healthy
0,-1,8659.0,Healthy
0,-1,8683.0,Healthy
0,-1,8711.0,Healthy
0,-1,4187.0,Healthy
0,270,8892.0,Healthy
0,-1,12786.0,Healthy
0,-1,6311.0,Healthy
0,270,9095.0,Healthy
0,270,9067.0,Healthy
0,-1,9036.0,Healthy
0,270,9009.0,Healthy
0,270,8981.0,Healthy
0,268,6342.0,Healthy
0,-1,8926.0,Healthy
0,-1,8898.0,Healthy
0,-1,8871.0,Healthy
0,-1,380.0,Low
0,-1,353.0,Low
0,270,9122.0,Healthy
0,269,325.0,Low
0,-1,270.0,Low
0,-1,4070.0,Healthy
0,269,4097.0,Healthy
0,269,4125.0,Healthy
0,-1,4156.0,Healthy
0,-1,4183.0,Healthy
0,-1,4208.0,Healthy
0,-1,4236.0,Healthy
0,-1,4264.0,Healthy
0,-1,4294.0,Healthy
0,270,4322.0,Healthy
0,269,298.0,Low
0,270,4350.0,Healthy
0,270,9150.0,Healthy
0,270,9205.0,Healthy
0,-1,5606.0,Healthy
0,-1,5578.0,Healthy
0,-1,5550.0,Healthy
0,-1,5525.0,Healthy
0,-1,5498.0,Healthy
0,269,5467.0,Healthy
0,269,5439.0,Healthy
0,-1,5412.0,Healthy
0,268,9653.0,Healthy
0,-1,9625.0,Healthy
0,-1,9595.0,Healthy
0,270,9177.0,Healthy
0,268,9570.0,Healthy
0,268,9515.0,Healthy
0,-1,9487.0,Healthy
0,268,9460.0,Healthy
0,-1,9432.0,Healthy
0,-1,9401.0,Healthy
0,-1,9374.0,Healthy
0,270,9346.0,Healthy
0,270,9318.0,Healthy
0,-1,9288.0,Healthy
0,-1,9260.0,Healthy
0,270,9233.0,Healthy
0,268,9542.0,Healthy
0,-1,5636.0,Healthy
0,-1,4377.0,Healthy
0,270,4435.0,Healthy
0,-1,13323.0,Healthy
0,-1,13296.0,Healthy
0,-1,13268.0,Healthy
0,270,13240.0,Healthy
0,270,13213.0,Healthy
0,-1,13188.0,Healthy
0,-1,13161.0,Healthy
0,270,13133.0,Healthy
0,270,13108.0,Healthy
0,270,13081.0,Healthy
0,270,13053.0,Healthy
0,268,13351.0,Healthy
0,270,13026.0,Healthy
0,270,12970.0,Healthy
0,-1,12943.0,Healthy
0,270,12915.0,Healthy
0,270,12891.0,Healthy
0,-1,12863.0,Healthy
0,-1,12835.0,Healthy
0,-1,12657.0,Healthy
0,269,12685.0,Healthy
0,269,12709.0,Healthy
0,-1,12737.0,Healthy
0,-1,12761.0,Healthy
0,270,12998.0,Healthy
0,270,4405.0,Healthy
0,-1,13378.0,Healthy
0,268,13431.0,Healthy
0,270,4463.0,Healthy
0,270,4491.0,Healthy
0,270,4518.0,Healthy
0,270,4546.0,Healthy
0,270,4573.0,Healthy
0,-1,4601.0,Healthy
0,-1,4629.0,Healthy
0,270,4656.0,Healthy
0,270,4684.0,Healthy
0,-1,4715.0,Healthy
0,-1,4742.0,Healthy
0,268,13406.0,Healthy
0,-1,4773.0,Healthy
0,-1,4828.0,Healthy
0,268,4856.0,Healthy
0,268,4883.0,Healthy
0,268,4911.0,Healthy
0,-1,4942.0,Healthy
